League,Match_Date,Matchweek,Team,Home_Away,Home_Team,Away_Team,Home_Score,Away_Score,Home_Formation,Away_Formation,season,Formation,npxG_Expected,SoT,xAG_Expected,SCA_SCA,GCA_SCA,PrgP_Passes,PrgC_Carries,Succ_Take_Ons,Tkl,Int,Blocks,team_Shots_MQS,team_DA_MQS,team_Poss_MQS,team_Def_MQS,team_MQS
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Sporting CP 0:3 DortmundDortmund won on aggregate score over two legs(Leg 2: Dortmund 0:0 Sporting CP)",Sporting CP,Home,Sporting CP,Dortmund,0,3,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,24.891146589259797,79.10014513788099,30.76923076923077,65.38461538461539,28.88243831640058,51.30624092888244,65.74746008708273,78.51959361393324,44.339622641509436,61.03047895500726,73.43976777939042,51.99564586357039,41.678761490082245,58.52685050798259,64.33236574746009,54.855521836653914
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Sporting CP 0:3 DortmundDortmund won on aggregate score over two legs(Leg 2: Dortmund 0:0 Sporting CP)",Dortmund,Away,Sporting CP,Dortmund,0,3,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,74.81857764876632,87.4455732946299,83.38171262699564,74.31059506531204,93.03338171262699,57.9100145137881,49.709724238026126,78.51959361393324,89.84034833091437,2.39477503628447,55.29753265602322,81.1320754716981,83.5752298016449,53.80986937590711,56.51306240928882,67.8783480670273
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Manchester City 3:6 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 3:1 Manchester City)",Manchester City,Home,Manchester City,Real Madrid,2,3,4-1-4-1,4-4-2,2024-2025,4-1-4-1,30.696661828737298,41.146589259796805,37.953555878084174,51.30624092888244,81.27721335268505,36.79245283018868,69.08563134978229,29.172714078374458,51.37880986937591,7.402031930333817,44.412191582002905,35.92162554426705,56.84567005321722,52.939042089985485,33.09143686502177,43.69309935347671
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Manchester City 3:6 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 3:1 Manchester City)",Real Madrid,Away,Manchester City,Real Madrid,2,3,4-1-4-1,4-4-2,2024-2025,4-4-2,97.38751814223512,87.4455732946299,97.8955007256894,90.27576197387518,81.27721335268505,42.01741654571843,61.46589259796807,64.73149492017417,44.339622641509436,7.402031930333817,44.412191582002905,92.4165457184325,89.8161586840832,51.741654571843256,40.221335268505086,65.3318379733474
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Juventus 3:4 PSV EindhovenPSV Eindhoven won on aggregate score over two legs, after extra time(Leg 2: PSV Eindhoven 3:1 Juventus)",Juventus,Home,Juventus,PSV Eindhoven,2,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,61.82873730043541,87.4455732946299,30.76923076923077,51.30624092888244,67.12626995645864,64.36865021770683,43.83164005805516,83.09143686502178,44.339622641509436,50.79825834542816,64.51378809869375,74.63715529753264,49.73391388485729,54.10014513788099,60.68577648766328,59.03813167964111
UEFA Champions League,2025-02-11,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Juventus 3:4 PSV EindhovenPSV Eindhoven won on aggregate score over two legs, after extra time(Leg 2: PSV Eindhoven 3:1 Juventus)",PSV Eindhoven,Away,Juventus,PSV Eindhoven,2,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,30.696661828737298,25.907111756168362,37.953555878084174,59.43396226415094,35.99419448476052,42.01741654571843,43.83164005805516,20.246734397677795,89.84034833091437,30.478955007256893,73.43976777939042,28.30188679245283,44.46057087566521,42.924528301886795,53.50145137880987,44.53094075735585
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Club Brugge 5:2 AtalantaClub Brugge won on aggregate score over two legs(Leg 2: Atalanta 1:3 Club Brugge)",Club Brugge,Home,Club Brugge,Atalanta,2,1,4-2-3-1,3-4-1-2,2024-2025,4-2-3-1,20.174165457184326,41.146589259796805,19.3033381712627,42.96081277213353,67.12626995645864,32.65602322206096,17.34397677793904,13.062409288824384,15.239477503628446,61.03047895500726,28.156748911465897,30.660377358490564,43.13014029995162,25,29.372278664731496,32.563662752342
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Club Brugge 5:2 AtalantaClub Brugge won on aggregate score over two legs(Leg 2: Atalanta 1:3 Club Brugge)",Atalanta,Away,Club Brugge,Atalanta,2,1,4-2-3-1,3-4-1-2,2024-2025,3-4-1-2,46.00870827285922,68.86792452830188,50.29027576197388,51.30624092888244,60.087082728592165,39.18722786647315,73.9477503628447,48.76632801161103,29.245283018867923,1.0159651669085632,28.156748911465897,57.43831640058055,53.89453313981616,56.567489114658926,26.796081277213354,45.17086686898008
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Celtic 2:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 1:1 Celtic)",Celtic,Home,Celtic,Bayern Munich,1,2,4-3-3,4-2-3-1,2024-2025,4-3-3,61.82873730043541,25.907111756168362,66.54571843251088,31.64005805515239,35.99419448476052,36.79245283018868,13.13497822931785,20.246734397677795,59.50653120464441,61.03047895500726,79.75326560232222,43.867924528301884,44.72665699080793,24.963715529753266,55.13425253991292,44.76184193165325
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Celtic 2:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 1:1 Celtic)",Bayern Munich,Away,Celtic,Bayern Munich,1,2,4-3-3,4-2-3-1,2024-2025,4-2-3-1,24.891146589259797,68.86792452830188,24.74600870827286,42.96081277213353,81.27721335268505,62.62699564586357,56.16835994194484,20.246734397677795,21.988388969521043,30.478955007256893,55.29753265602322,46.879535558780844,49.66134494436381,59.39767779390421,32.00290275761974,44.504552051721866
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Monaco 3:4 BenficaBenfica won on aggregate score over two legs(Leg 2: Benfica 3:3 Monaco)",Monaco,Home,Monaco,Benfica,0,1,4-2-3-1,4-3-3,2024-2025,4-2-3-1,11.683599419448477,41.146589259796805,3.7735849056603774,16.618287373004353,28.88243831640058,32.65602322206096,17.34397677793904,56.966618287373,59.50653120464441,61.03047895500726,94.48476052249637,26.41509433962264,16.424770198355105,25,67.99709724238026,38.55389893125742
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Monaco 3:4 BenficaBenfica won on aggregate score over two legs(Leg 2: Benfica 3:3 Monaco)",Benfica,Away,Monaco,Benfica,0,1,4-2-3-1,4-3-3,2024-2025,4-3-3,84.1799709724238,79.10014513788099,83.38171262699564,91.14658925979681,60.087082728592165,67.48911465892597,65.74746008708273,56.966618287373,66.98113207547169,91.00145137880988,19.085631349782293,81.6400580551524,78.2051282051282,66.61828737300435,58.50870827285922,69.56062805119409
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Feyenoord 2:1 MilanFeyenoord won on aggregate score over two legs(Leg 2: Milan 1:1 Feyenoord)",Feyenoord,Home,Feyenoord,Milan,1,0,4-3-3,4-2-3-1,2024-2025,4-3-3,16.182873730043543,25.907111756168362,19.3033381712627,34.034833091436866,60.087082728592165,15.09433962264151,49.709724238026126,56.966618287373,95.86357039187227,7.402031930333817,94.48476052249637,21.04499274310595,37.808417997097244,32.40203193033382,63.679245283018865,43.18511677002243
UEFA Champions League,2025-02-12,"UEFA Champions League (Knockout phase play-offs), Leg 1 of 2Aggregate: Feyenoord 2:1 MilanFeyenoord won on aggregate score over two legs(Leg 2: Milan 1:1 Feyenoord)",Milan,Away,Feyenoord,Milan,1,0,4-3-3,4-2-3-1,2024-2025,4-2-3-1,20.174165457184326,79.10014513788099,19.3033381712627,38.243831640058055,28.88243831640058,62.62699564586357,86.5021770682148,48.76632801161103,66.98113207547169,61.03047895500726,91.8722786647315,49.63715529753266,28.809869375907112,74.56458635703919,67.16255442670537,54.86211901306241
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Milan 1:2 FeyenoordFeyenoord won on aggregate score over two legs(Leg 1: Feyenoord 1:0 Milan)",Milan,Home,Milan,Feyenoord,1,1,4-2-3-1,4-3-3,2024-2025,4-2-3-1,72.13352685050798,87.4455732946299,80.62409288824384,87.15529753265602,60.087082728592165,85.26850507982583,83.81712626995646,87.59071117561683,51.37880986937591,50.79825834542816,12.191582002902758,79.78955007256894,75.95549104983067,84.54281567489114,50.489840348330915,68.95368782161235
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Milan 1:2 FeyenoordFeyenoord won on aggregate score over two legs(Leg 1: Feyenoord 1:0 Milan)",Feyenoord,Away,Milan,Feyenoord,1,1,4-2-3-1,4-3-3,2024-2025,4-3-3,35.776487663280115,12.69956458635704,50.29027576197388,12.772133526850507,60.087082728592165,44.70246734397678,43.83164005805516,39.477503628447025,78.73730043541364,41.07402031930334,44.412191582002905,24.238026124818578,41.04983067247218,44.26705370101597,50.925253991291726,42.16915160311387
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Benfica 4:3 MonacoBenfica won on aggregate score over two legs(Leg 1: Monaco 0:1 Benfica)",Benfica,Home,Benfica,Monaco,3,3,4-3-3,5-3-2,2024-2025,4-3-3,46.00870827285922,79.10014513788099,55.442670537010166,46.516690856313495,93.03338171262699,25.326560232220608,2.7576197387518144,39.477503628447025,59.50653120464441,41.07402031930334,96.5166908563135,62.554426705370105,64.99758103531688,14.04208998548621,59.14368650217707,53.16004749967014
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Benfica 4:3 MonacoBenfica won on aggregate score over two legs(Leg 1: Monaco 0:1 Benfica)",Monaco,Away,Benfica,Monaco,3,3,4-3-3,5-3-2,2024-2025,5-3-2,68.94049346879537,79.10014513788099,75.76197387518143,71.55297532656023,86.13933236574745,62.62699564586357,81.13207547169812,64.73149492017417,89.84034833091437,97.24238026124819,19.085631349782293,74.02031930333817,77.8180938558297,71.87953555878084,67.72496371552975,72.37762237762237
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Atalanta 2:5 Club BruggeClub Brugge won on aggregate score over two legs(Leg 1: Club Brugge 2:1 Atalanta)",Atalanta,Home,Atalanta,Club Brugge,1,3,3-4-1-2,4-2-3-1,2024-2025,3-4-1-2,89.69521044992743,96.00870827285921,90.9288824383164,99.56458635703919,60.087082728592165,97.75036284470247,99.41944847605225,94.04934687953556,15.239477503628446,21.407837445573293,55.29753265602322,92.85195936139331,83.52685050798259,98.58490566037736,46.49854862119013,74.49531600474997
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Atalanta 2:5 Club BruggeClub Brugge won on aggregate score over two legs(Leg 1: Club Brugge 2:1 Atalanta)",Club Brugge,Away,Atalanta,Club Brugge,1,3,3-4-1-2,4-2-3-1,2024-2025,4-2-3-1,61.82873730043541,54.862119013062404,44.55732946298984,21.04499274310595,86.13933236574745,7.474600870827286,9.724238026124818,20.246734397677795,59.50653120464441,91.00145137880988,99.92743105950653,58.34542815674891,50.58055152394775,8.599419448476052,67.67053701015965,50.57395434753925
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Bayern Munich 3:2 CelticBayern Munich won on aggregate score over two legs(Leg 1: Celtic 1:2 Bayern Munich)",Bayern Munich,Home,Bayern Munich,Celtic,1,1,4-2-3-1,4-3-3,2024-2025,4-2-3-1,92.52539912917271,96.00870827285921,83.38171262699564,93.54136429608127,35.99419448476052,98.11320754716981,90.78374455732946,39.477503628447025,3.1204644412191582,30.478955007256893,55.29753265602322,94.26705370101595,70.97242380261247,94.44847605224963,32.093613933236576,65.3384351497559
UEFA Champions League,2025-02-18,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Bayern Munich 3:2 CelticBayern Munich won on aggregate score over two legs(Leg 1: Celtic 1:2 Bayern Munich)",Celtic,Away,Bayern Munich,Celtic,1,1,4-2-3-1,4-3-3,2024-2025,4-3-3,56.313497822931794,25.907111756168362,37.953555878084174,3.7010159651669086,28.88243831640058,11.46589259796807,9.724238026124818,20.246734397677795,86.13933236574745,91.00145137880988,73.43976777939042,41.11030478955008,23.512336719883887,10.595065312046444,67.70682148040639,40.43409420767912
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Dortmund 3:0 Sporting CPDortmund won on aggregate score over two legs(Leg 1: Sporting CP 0:3 Dortmund)",Dortmund,Home,Dortmund,Sporting CP,0,0,4-2-3-1,3-4-3,2024-2025,4-2-3-1,46.00870827285922,54.862119013062404,30.76923076923077,88.89695210449928,28.88243831640058,72.93178519593614,81.13207547169812,48.76632801161103,94.55732946298984,21.407837445573293,55.29753265602322,50.43541364296081,49.516207063376875,77.03193033381713,55.00725689404935,56.682939701807626
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Dortmund 3:0 Sporting CPDortmund won on aggregate score over two legs(Leg 1: Sporting CP 0:3 Dortmund)",Sporting CP,Away,Dortmund,Sporting CP,0,0,4-2-3-1,3-4-3,2024-2025,3-4-3,11.683599419448477,12.69956458635704,19.3033381712627,16.618287373004353,28.88243831640058,13.062409288824384,33.236574746008706,56.966618287373,59.50653120464441,96.22641509433963,94.48476052249637,12.19158200290276,21.601354620222544,23.149492017416545,76.79608127721335,40.2427760918327
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: PSV Eindhoven 4:3 JuventusPSV Eindhoven won on aggregate score over two legs, after extra time(Leg 1: Juventus 2:1 PSV Eindhoven)",PSV Eindhoven,Home,PSV Eindhoven,Juventus,3,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,97.60522496371553,97.96806966618288,96.9521044992743,97.677793904209,93.03338171262699,96.44412191582002,83.81712626995646,64.73149492017417,89.84034833091437,87.30043541364296,44.412191582002905,97.7866473149492,95.88776003870343,90.13062409288824,71.5711175616836,86.34384483441087
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: PSV Eindhoven 4:3 JuventusPSV Eindhoven won on aggregate score over two legs, after extra time(Leg 1: Juventus 2:1 PSV Eindhoven)",Juventus,Away,PSV Eindhoven,Juventus,3,1,4-2-3-1,4-2-3-1,2024-2025,4-2-3-1,74.81857764876632,54.862119013062404,70.89985486211901,68.94049346879537,60.087082728592165,59.57910014513787,86.5021770682148,97.02467343976778,94.55732946298984,69.23076923076923,85.05079825834542,64.84034833091437,66.64247701983551,73.04063860667634,86.46589259796806,74.68663412059638
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Real Madrid 6:3 Manchester CityReal Madrid won on aggregate score over two legs(Leg 1: Manchester City 2:3 Real Madrid)",Real Madrid,Home,Real Madrid,Manchester City,3,1,4-4-2,4-1-2-1-2,2024-2025,4-4-2,74.81857764876632,92.3076923076923,85.92162554426706,76.77793904208998,93.03338171262699,17.48911465892598,69.08563134978229,48.76632801161103,44.339622641509436,50.79825834542816,64.51378809869375,83.56313497822931,85.24431543299468,43.28737300435414,52.1044992743106,65.25926903285394
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Real Madrid 6:3 Manchester CityReal Madrid won on aggregate score over two legs(Leg 1: Manchester City 2:3 Real Madrid)",Manchester City,Away,Real Madrid,Manchester City,3,1,4-4-2,4-1-2-1-2,2024-2025,4-1-2-1-2,61.82873730043541,54.862119013062404,13.20754716981132,46.516690856313495,35.99419448476052,62.62699564586357,93.75907111756169,7.619738751814223,21.988388969521043,13.715529753265601,64.51378809869375,58.34542815674891,31.90614417029511,78.19303338171264,26.959361393323654,43.33025465100937
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Paris S-G 10:0 BrestParis S-G won on aggregate score over two legs(Leg 1: Brest 0:3 Paris S-G)",Paris Saint-Germain,Home,Paris Saint-Germain,Brest,7,0,4-3-3,4-4-1-1,2024-2025,4-3-3,96.87953555878084,96.00870827285921,98.47605224963716,92.59796806966618,99.92743105950653,95.93613933236574,93.75907111756169,98.62119013062409,29.245283018867923,21.407837445573293,44.412191582002905,96.44412191582003,97.00048379293662,94.84760522496371,48.42162554426705,78.8428552579496
UEFA Champions League,2025-02-19,"UEFA Champions League (Knockout phase play-offs), Leg 2 of 2Aggregate: Paris S-G 10:0 BrestParis S-G won on aggregate score over two legs(Leg 1: Brest 0:3 Paris S-G)",Brest,Away,Paris Saint-Germain,Brest,7,0,4-3-3,4-4-1-1,2024-2025,4-4-1-1,40.711175616835995,25.907111756168362,24.74600870827286,55.22496371552975,28.88243831640058,2.9027576197387517,6.313497822931785,39.477503628447025,73.22206095791002,41.07402031930334,44.412191582002905,33.30914368650218,36.2844702467344,4.6081277213352685,49.54644412191582,34.806702731231034
